time,PMod_gpp_smstress,daily_A0,Ls_daily,Ls_daily_lagged
2012-04-18,77.05556,0.5543058,3.04321,1.772454
2012-04-19,91.88312,0.6609691,3.575119,1.892631
2012-04-20,100.7073,0.7244466,3.575119,2.004797
2012-04-21,90.55663,0.6514269,3.575119,2.109485
2012-04-22,93.27997,0.6710175,3.575119,2.207194
2012-04-23,92.03185,0.662039,3.575119,2.298389
2012-04-24,89.70592,0.6453073,3.575119,2.383505
2012-04-25,98.87145,0.7112402,3.575119,2.462946
2012-04-26,115.3404,0.829711,3.575119,2.53709
2012-04-27,125.4083,0.9021353,3.575119,2.606292
2012-04-28,139.936,1.006642,3.575119,2.670881
2012-04-29,119.2232,0.857642,3.575119,2.731163
2012-04-30,127.4179,0.9165917,3.575119,2.787427
2012-05-01,145.4609,1.046385,3.575119,2.83994
2012-05-02,135.1229,0.9720185,3.575119,2.888952
2012-05-03,90.82477,0.6533558,3.575119,2.934696
2012-05-04,130.8616,0.9413641,3.575119,2.977391
2012-05-05,78.3969,0.5639548,3.134974,2.987897
2012-05-06,44.13353,0.3174783,0.4434763,2.818269
2012-05-07,80.54864,0.5794336,3.280648,2.849094
2012-05-08,119.7693,0.8615709,3.575119,2.897496
2012-05-09,96.53769,0.6944521,3.575119,2.942671
2012-05-10,135.304,0.9733212,3.575119,2.984834
2012-05-11,118.5428,0.8527479,3.575119,3.024186
2012-05-12,79.94899,0.5751199,3.240236,3.03859
2012-05-13,73.2439,0.5268862,2.778157,3.021227
2012-05-14,113.5804,0.8170502,3.575119,3.058154
2012-05-15,92.92764,0.668483,3.575119,3.092618
2012-05-16,79.54806,0.5722358,3.213137,3.100653
2012-05-17,99.45979,0.7154725,3.575119,3.132284
2012-05-18,112.2111,0.8072003,3.575119,3.161806
2012-05-19,145.2336,1.04475,3.575119,3.18936
2012-05-20,151.4517,1.089481,3.575119,3.215077
2012-05-21,112.0572,0.806093,3.575119,3.23908
2012-05-22,133.0276,0.9569452,3.575119,3.261483
2012-05-23,150.79,1.08472,3.575119,3.282392
2012-05-24,147.0066,1.057505,3.575119,3.301907
2012-05-25,139.6047,1.004258,3.575119,3.320121
2012-05-26,139.417,1.002908,3.575119,3.337121
2012-05-27,124.9054,0.8985175,3.575119,3.352988
2012-05-28,130.6546,0.9398748,3.575119,3.367796
2012-05-29,135.1701,0.9723575,3.575119,3.381618
2012-05-30,139.0023,0.9999253,3.575119,3.394518
2012-05-31,102.9993,0.7409346,3.575119,3.406558
2012-06-01,66.54002,0.4786613,2.294656,3.332431
2012-06-02,104.2637,0.75003,3.575119,3.348611
2012-06-03,61.90189,0.4452965,1.945012,3.255037
2012-06-04,85.29017,0.6135421,3.575119,3.276376
2012-06-05,65.80126,0.473347,2.23986,3.207275
2012-06-06,96.51262,0.6942718,3.575119,3.231798
2012-06-07,126.0279,0.9065927,3.575119,3.254686
2012-06-08,122.1011,0.878345,3.575119,3.276048
2012-06-09,120.9688,0.8701992,3.575119,3.295986
2012-06-10,97.72883,0.7030207,3.575119,3.314595
2012-06-11,71.07637,0.5112939,2.624393,3.268582
2012-06-12,135.6054,0.9754892,3.575119,3.289018
2012-06-13,68.16473,0.4903488,2.414052,3.230686
2012-06-14,72.73223,0.5232055,2.742067,3.198112
2012-06-15,120.153,0.8643309,3.575119,3.223246
2012-06-16,133.9126,0.9633118,3.575119,3.246704
2012-06-17,121.9582,0.8773168,3.575119,3.268598
2012-06-18,126.1164,0.9072289,3.575119,3.289033
2012-06-19,115.1427,0.8282886,3.575119,3.308105
2012-06-20,80.99923,0.5826749,3.310923,3.308293
2012-06-21,51.311,0.3691101,1.087152,3.160217
2012-06-22,120.5236,0.866997,3.575119,3.187877
2012-06-23,119.8226,0.861954,3.575119,3.213693
2012-06-24,111.0192,0.7986263,3.575119,3.237788
2012-06-25,96.93909,0.6973396,3.575119,3.260277
2012-06-26,83.86127,0.6032632,3.501455,3.276356
2012-06-27,105.8078,0.7611373,3.575119,3.296273
2012-06-28,113.2061,0.814358,3.575119,3.314863
2012-06-29,122.3745,0.8803111,3.575119,3.332213
2012-06-30,115.097,0.8279599,3.575119,3.348407
2012-07-01,80.96859,0.5824545,3.308867,3.345771
2012-07-02,91.83168,0.6605991,3.575119,3.361061
2012-07-03,70.14452,0.5045906,2.557563,3.307494
2012-07-04,101.4287,0.7296357,3.575119,3.325336
2012-07-05,105.0423,0.7556308,3.575119,3.341988
2012-07-06,90.4143,0.650403,3.575119,3.35753
2012-07-07,84.41266,0.6072297,3.537823,3.36955
2012-07-08,126.8813,0.9127315,3.575119,3.383255
2012-07-09,118.7867,0.8545021,3.575119,3.396046
2012-07-10,119.6397,0.8606382,3.575119,3.407984
2012-07-11,117.018,0.8417793,3.575119,3.419126
2012-07-12,95.30097,0.6855557,3.575119,3.429526
2012-07-13,89.11736,0.6410734,3.575119,3.439232
2012-07-14,109.4007,0.7869831,3.575119,3.448291
2012-07-15,97.03409,0.6980231,3.575119,3.456746
2012-07-16,86.45103,0.6218929,3.575119,3.464638
2012-07-17,86.37791,0.6213669,3.575119,3.472003
2012-07-18,101.0228,0.726716,3.575119,3.478878
2012-07-19,113.6036,0.8172173,3.575119,3.485294
2012-07-20,90.20822,0.6489205,3.575119,3.491282
2012-07-21,90.52121,0.6511721,3.575119,3.496871
2012-07-22,99.79919,0.717914,3.575119,3.502088
2012-07-23,131.7415,0.9476939,3.575119,3.506957
2012-07-24,137.8739,0.9918078,3.575119,3.511501
2012-07-25,127.348,0.9160885,3.575119,3.515742
2012-07-26,136.8475,0.9844245,3.575119,3.5197
2012-07-27,124.4845,0.8954903,3.575119,3.523395
2012-07-28,100.8877,0.725744,3.575119,3.526843
2012-07-29,95.76642,0.688904,3.575119,3.530062
2012-07-30,113.7854,0.8185248,3.575119,3.533066
2012-07-31,104.9571,0.7550178,3.575119,3.535869
2012-08-01,125.8676,0.9054391,3.575119,3.538486
2012-08-02,115.9654,0.8342069,3.575119,3.540928
2012-08-03,102.5971,0.7380409,3.575119,3.543207
2012-08-04,103.3664,0.743575,3.575119,3.545335
2012-08-05,103.3563,0.743502,3.575119,3.547321
2012-08-06,70.78231,0.5091786,2.603352,3.484389
2012-08-07,91.04166,0.654916,3.575119,3.490438
2012-08-08,89.09353,0.640902,3.575119,3.496083
2012-08-09,88.60376,0.6373788,3.575119,3.501352
2012-08-10,74.00112,0.5323334,2.831339,3.456685
2012-08-11,76.6135,0.5511258,3.012801,3.427093
2012-08-12,92.66843,0.6666183,3.575119,3.436961
2012-08-13,93.06488,0.6694702,3.575119,3.446172
2012-08-14,97.33255,0.7001701,3.575119,3.454768
2012-08-15,99.64288,0.7167896,3.575119,3.462792
2012-08-16,54.77581,0.3940345,1.378237,3.323821
2012-08-17,88.97129,0.6400226,3.575119,3.340574
2012-08-18,91.29879,0.6567656,3.575119,3.356211
2012-08-19,89.41572,0.6432196,3.575119,3.370805
2012-08-20,77.68003,0.5587979,3.086025,3.351819
2012-08-21,79.38254,0.5710451,3.201932,3.341827
2012-08-22,71.21985,0.5123261,2.634644,3.294681
2012-08-23,80.03256,0.5757211,3.245876,3.291428
2012-08-24,59.89923,0.4308902,1.78963,3.191308
2012-08-25,71.04574,0.5110736,2.622204,3.153368
2012-08-26,61.2132,0.4403424,1.891897,3.06927
2012-08-27,63.11542,0.4540262,2.037824,3.000506
2012-08-28,69.15286,0.497457,2.485944,2.966202
2012-08-29,73.41792,0.5281381,2.790404,2.954482
2012-08-30,39.90334,0.2870481,0.03228951,2.759669
2012-08-31,27.23307,0.1959034,0,2.575692
2012-09-01,29.85548,0.2147679,0,2.403979
2012-09-02,44.86292,0.3227253,0.5117591,2.277831
2012-09-03,60.6863,0.4365521,1.851036,2.249378
2012-09-04,61.1397,0.4398137,1.886209,2.225167
2012-09-05,39.99498,0.2877073,0.04149295,2.079588
2012-09-06,48.94598,0.3520971,0.8816067,1.999723
2012-09-07,46.31677,0.3331837,0.6457838,1.90946
2012-09-08,54.47317,0.3918575,1.353254,1.87238
2012-09-09,64.04262,0.4606961,2.108084,1.888093
2012-09-10,59.20434,0.4258915,1.73504,1.87789
2012-09-11,48.75175,0.3506999,0.8644593,1.810328
2012-09-12,21.30952,0.1532918,4.440892e-16,1.689639
2012-09-13,37.25114,0.2679693,0,1.576997
2012-09-14,48.04393,0.3456081,0.8016072,1.525304
2012-09-15,34.60455,0.2489308,0,1.423617
2012-09-16,54.23264,0.3901272,1.33334,1.417599
2012-09-17,53.98013,0.3883107,1.312378,1.410584
2012-09-18,57.7293,0.4152806,1.61795,1.424408
2012-09-19,36.44752,0.2621883,8.881784e-16,1.329448
2012-09-20,41.64774,0.2995966,0.2051477,1.254494
2012-09-21,45.78507,0.3293588,0.597081,1.210667
2012-09-22,38.43573,0.2764907,8.881784e-16,1.129956
2012-09-23,45.62949,0.3282397,0.5827635,1.093476
2012-09-24,49.6646,0.3572665,0.9446914,1.083557
2012-09-25,54.52485,0.3922292,1.357526,1.101822
2012-09-26,51.72901,0.372117,1.122879,1.103226
2012-09-27,45.84371,0.3297806,0.6024697,1.069842
2012-09-28,44.19136,0.3178944,0.4489166,1.028447
2012-09-29,47.60757,0.3424691,0.7625736,1.010722
2012-09-30,52.72093,0.3792526,1.206972,1.023805
2012-10-01,39.93033,0.2872422,0.03500145,0.9578851
2012-10-02,53.02968,0.3814735,1.232954,0.976223
2012-10-03,52.00187,0.3740799,1.146107,0.9875486
2012-10-04,31.51287,0.2266905,0,0.9217121
2012-10-05,36.74807,0.2643504,4.440892e-16,0.8602646
2012-10-06,45.33794,0.3261423,0.5558478,0.8399701
2012-10-07,29.54615,0.2125427,0,0.7839721
2012-10-08,35.03671,0.2520396,0,0.7317073
2012-10-09,37.79108,0.2718534,2.442491e-15,0.6829268
2012-10-10,25.89193,0.1862558,2.220446e-16,0.6373984
2012-10-11,35.77543,0.2573536,0,0.5949051
2012-10-12,36.05376,0.2593558,0,0.5552448
2012-10-13,44.44981,0.3197535,0.4731732,0.5497734
2012-10-14,36.77089,0.2645145,3.330669e-15,0.5131218
2012-10-15,16.24562,0.1168643,0,0.4789137
2012-10-16,44.34437,0.318995,0.4632877,0.477872
2012-10-17,48.34282,0.3477582,0.8282167,0.5012283
2012-10-18,58.5871,0.4214513,1.686246,0.5802294
2012-10-19,61.12014,0.439673,1.884695,0.6671938
2012-10-20,63.40277,0.4560933,2.059658,0.7600247
2012-10-21,61.79355,0.4445172,1.936679,0.8384683
2012-10-22,23.13885,0.1664513,0,0.7825705
2012-10-23,15.74575,0.1132684,0,0.7303991
2012-10-24,15.44889,0.1111329,1.110223e-16,0.6817058
2012-10-25,12.70086,0.09136472,0,0.6362588
2012-10-26,26.04389,0.187349,0,0.5938415
2012-10-27,9.738701,0.07005618,0,0.5542521
2012-10-28,21.22776,0.1527037,0,0.5173019
2012-10-29,22.57253,0.1623774,0,0.4828151
2012-10-30,19.69414,0.1416715,2.220446e-16,0.4506275
2012-10-31,33.7053,0.242462,6.661338e-16,0.4205856
2012-11-01,14.93228,0.1074167,0,0.3925466
2012-11-02,29.39155,0.2114306,0,0.3663768
2012-11-03,18.95996,0.1363901,1.110223e-16,0.3419517
2012-11-04,15.36169,0.1105056,0,0.3191549
2012-11-05,25.75744,0.1852884,0,0.2978779
2012-11-06,13.48976,0.09703972,1.110223e-16,0.2780194
2012-11-07,7.980555,0.0574088,5.551115e-17,0.2594848
2012-11-08,17.04586,0.1226209,0,0.2421858
2012-11-09,21.8176,0.1569468,0,0.2260401
2012-11-10,20.5005,0.1474721,0,0.2109707
2012-11-11,10.07764,0.07249435,0,0.196906
2012-11-12,15.88309,0.1142564,1.110223e-16,0.1837789
2012-11-13,24.22305,0.1742506,2.220446e-16,0.171527
2012-11-14,24.73146,0.1779079,0,0.1600919
2012-11-15,22.62457,0.1627518,0,0.1494191
2012-11-16,19.76515,0.1421823,2.220446e-16,0.1394578
2012-11-17,26.19048,0.1884035,0,0.1301606
2012-11-18,11.31551,0.08139911,0,0.1214833
2012-11-19,23.68558,0.1703842,0,0.1133844
2012-11-20,8.19501,0.05895151,0,0.1058254
2012-11-21,21.47665,0.1544941,0,0.09877039
2012-11-22,19.07435,0.137213,0,0.09218569
2012-11-23,22.72451,0.1634707,2.220446e-16,0.08603998
2012-11-24,12.57587,0.09046558,0,0.08030398
2012-11-25,19.74503,0.1420376,2.220446e-16,0.07495038
2012-11-26,13.71098,0.09863113,1.110223e-16,0.06995369
2012-11-27,9.756207,0.07018211,0,0.06529011
2012-11-28,2.585859,0.0186016,0,0.06093744
2012-11-29,2.384088,0.01715014,0,0.05687494
2012-11-30,7.688345,0.05530677,0,0.05308328
2012-12-01,8.85127,0.06367237,1.110223e-16,0.04954439
2012-12-02,8.565742,0.0616184,0,0.04624143
2012-12-03,8.296249,0.05967978,0,0.04315867
2012-12-04,10.76522,0.0774405,0,0.04028143
2012-12-05,8.132292,0.05850034,0,0.037596
2012-12-06,6.102501,0.04389886,0,0.0350896
2012-12-07,8.44236,0.06073084,0,0.03275029
2012-12-08,7.187249,0.05170209,0,0.03056694
2012-12-09,7.888687,0.05674795,0,0.02852914
2012-12-10,6.992861,0.05030374,0,0.0266272
2012-12-11,4.172762,0.03001712,0,0.02485205
2012-12-12,6.466401,0.04651661,0,0.02319525
2012-12-13,10.14667,0.07299092,0,0.0216489
2012-12-14,11.55808,0.083144,0,0.02020564
2012-12-15,9.928941,0.07142469,0,0.0188586
2012-12-16,13.33074,0.09589583,0,0.01760136
2012-12-17,10.06351,0.07239273,0,0.01642793
2012-12-18,7.309544,0.05258183,5.551115e-17,0.01533274
2012-12-19,5.629336,0.04049511,0,0.01431056
2012-12-20,9.728039,0.06997948,0,0.01335652
2012-12-21,8.946949,0.06436064,0,0.01246608
2012-12-22,4.148657,0.02984372,0,0.01163501
2012-12-23,3.801629,0.02734734,0,0.01085934
2012-12-24,8.558226,0.06156433,5.551115e-17,0.01013539
2012-12-25,16.59344,0.1193663,0,0.009459695
2012-12-26,11.13732,0.08011728,0,0.008829049
2012-12-27,12.10428,0.08707319,0,0.008240446
2012-12-28,9.446217,0.06795217,0,0.007691083
2012-12-29,17.86356,0.1285031,0,0.007178344
2012-12-30,12.05707,0.08673357,0,0.006699788
2012-12-31,15.75922,0.1133653,0,0.006253135
2013-01-01,8.56061,0.06158148,5.551115e-17,0.005836259
2013-01-02,9.283652,0.06678275,0,0.005447175
2013-01-03,5.26138,0.03784818,0,0.00508403
2013-01-04,8.467775,0.06091366,0,0.004745095
2013-01-05,6.745158,0.04852187,0,0.004428755
2013-01-06,4.621462,0.03324488,0,0.004133505
2013-01-07,6.269271,0.04509854,0,0.003857938
2013-01-08,4.494651,0.03233266,0,0.003600742
2013-01-09,7.52928,0.05416252,5.551115e-17,0.003360693
2013-01-10,8.156698,0.0586759,0,0.003136647
2013-01-11,5.530186,0.03978187,0,0.002927537
2013-01-12,6.602083,0.04749265,0,0.002732368
2013-01-13,6.653947,0.04786574,5.551115e-17,0.00255021
2013-01-14,6.937603,0.04990624,0,0.002380196
2013-01-15,7.682057,0.05526154,0,0.002221516
2013-01-16,4.543013,0.03268055,0,0.002073415
2013-01-17,4.225895,0.03039934,0,0.001935187
2013-01-18,4.384518,0.03154041,0,0.001806175
2013-01-19,3.917047,0.02817762,0,0.001685763
2013-01-20,5.993199,0.04311259,5.551115e-17,0.001573379
2013-01-21,4.63415,0.03333615,0,0.001468487
2013-01-22,4.032094,0.02900522,0,0.001370588
2013-01-23,5.178123,0.03724927,0,0.001279215
2013-01-24,4.637947,0.03336347,0,0.001193934
2013-01-25,4.932487,0.03548227,0,0.001114339
2013-01-26,7.747718,0.05573387,0,0.001040049
2013-01-27,11.60281,0.0834658,0,0.0009707129
2013-01-28,17.62537,0.1267896,0,0.0009059987
2013-01-29,10.69293,0.07692051,0,0.0008455988
2013-01-30,20.32494,0.1462092,0,0.0007892255
2013-01-31,19.29713,0.1388155,0,0.0007366105
2013-02-01,16.60046,0.1194168,0,0.0006875031
2013-02-02,6.660897,0.04791573,0,0.0006416696
2013-02-03,12.53371,0.0901623,0,0.0005988916
2013-02-04,10.59999,0.07625194,0,0.0005589655
2013-02-05,16.47916,0.1185442,0,0.0005217011
2013-02-06,17.46451,0.1256325,2.220446e-16,0.000486921
2013-02-07,16.59117,0.11935,3.330669e-16,0.0004544596
2013-02-08,15.54286,0.1118089,1.110223e-16,0.0004241623
2013-02-09,16.01534,0.1152077,1.110223e-16,0.0003958848
2013-02-10,18.36426,0.1321049,0,0.0003694925
2013-02-11,13.95825,0.1004099,0,0.0003448597
2013-02-12,7.449891,0.05359143,0,0.000321869
2013-02-13,8.265233,0.05945666,0,0.0003004111
2013-02-14,13.43771,0.09666532,0,0.0002803837
2013-02-15,14.26293,0.1026016,0,0.0002616915
2013-02-16,13.74467,0.09887347,1.110223e-16,0.0002442454
2013-02-17,12.88207,0.09266825,0,0.0002279623
2013-02-18,15.70408,0.1129686,0,0.0002127648
2013-02-19,12.75856,0.09177982,0,0.0001985805
2013-02-20,13.63517,0.09808579,0,0.0001853418
2013-02-21,10.58872,0.0761709,1.110223e-16,0.0001729857
2013-02-22,8.505322,0.06118377,5.551115e-17,0.0001614533
2013-02-23,10.53718,0.07580012,0,0.0001506898
2013-02-24,15.84139,0.1139564,0,0.0001406438
2013-02-25,17.89675,0.1287418,1.110223e-16,0.0001312675
2013-02-26,13.94536,0.1003171,0,0.0001225164
2013-02-27,12.19445,0.08772184,0,0.0001143486
2013-02-28,17.33834,0.1247248,0,0.0001067254
2013-03-01,15.47204,0.1112994,0,9.961034e-05
2013-03-02,23.595,0.1697327,0,9.296965e-05
2013-03-03,19.96348,0.143609,0,8.677167e-05
2013-03-04,34.59583,0.2488681,4.440892e-16,8.098689e-05
2013-03-05,42.07225,0.3026504,0.08658526,0.005847938
2013-03-06,50.80458,0.3654671,0.8723212,0.06361282
2013-03-07,40.9477,0.2945608,1.176836e-14,0.05937197
2013-03-08,21.159,0.1522091,0,0.05541384
2013-03-09,16.14681,0.1161535,0,0.05171958
2013-03-10,34.48008,0.2480354,2.220446e-16,0.04827161
2013-03-11,7.984523,0.05743735,0,0.0450535
2013-03-12,13.83178,0.09950008,0,0.04204994
2013-03-13,14.20782,0.1022052,0,0.03924661
2013-03-14,22.11116,0.1590585,2.220446e-16,0.03663017
2013-03-15,24.45666,0.1759311,0,0.03418816
2013-03-16,35.7472,0.2571505,0,0.03190894
2013-03-17,42.42065,0.3051566,0.1198585,0.03777225
2013-03-18,35.2031,0.2532365,0,0.0352541
2013-03-19,21.89631,0.1575129,0,0.03290383
2013-03-20,45.20787,0.3252067,0.3798126,0.05603108
2013-03-21,23.49573,0.1690185,2.220446e-16,0.05229567
2013-03-22,19.51703,0.1403975,0,0.04880929
2013-03-23,25.55708,0.1838471,2.220446e-16,0.04555534
2013-03-24,33.96469,0.2443279,6.661338e-16,0.04251832
2013-03-25,36.33799,0.2614005,2.664535e-15,0.03968376
2013-03-26,42.9091,0.3086703,0.1662059,0.04811857
2013-03-27,43.90635,0.3158441,0.2597659,0.0622284
2013-03-28,26.60968,0.191419,0,0.05807984
2013-03-29,29.85921,0.2147948,4.440892e-16,0.05420785
2013-03-30,44.75018,0.3219142,0.3378559,0.07311772
2013-03-31,31.26082,0.2248774,4.440892e-16,0.06824321
2013-04-01,37.64403,0.2707956,0,0.06369366
2013-04-02,46.50421,0.334532,0.4971852,0.09259309
2013-04-03,23.62404,0.1699415,0,0.08642022
2013-04-04,18.46177,0.1328063,1.110223e-16,0.08065887
2013-04-05,19.87379,0.1429638,0,0.07528161
2013-04-06,22.25458,0.1600902,0,0.07026284
2013-04-07,58.84805,0.4233285,1.524988,0.1672445
2013-04-08,71.43778,0.5138938,2.451344,0.3195178
2013-04-09,72.45291,0.5211962,2.522076,0.4663551
2013-04-10,60.10292,0.4323555,1.621975,0.5433964
2013-04-11,75.38271,0.542272,2.723437,0.6887325
2013-04-12,58.39212,0.4200487,1.489456,0.742114
2013-04-13,82.57598,0.5940174,3.202032,0.9061086
2013-04-14,88.76049,0.6385062,3.402072,1.072506
2013-04-15,113.3689,0.8155287,3.402072,1.227811
2013-04-16,94.19061,0.6775682,3.402072,1.372761
2013-04-17,115.5429,0.8311681,3.402072,1.508049
2013-04-18,101.6591,0.7312931,3.402072,1.634317
2013-04-19,69.47392,0.4997666,2.313009,1.679563
2013-04-20,53.50204,0.3848715,1.097677,1.640771
2013-04-21,96.86848,0.6968317,3.402072,1.758191
2013-04-22,88.03806,0.6333094,3.402072,1.867783
2013-04-23,109.0641,0.7845617,3.402072,1.970069
2013-04-24,116.3826,0.837208,3.402072,2.065536
2013-04-25,113.1357,0.8138514,3.402072,2.154638
2013-04-26,112.5556,0.8096783,3.402072,2.2378
2013-04-27,29.82849,0.2145738,0,2.088614
2013-04-28,58.2965,0.4193608,1.481983,2.048172
2013-04-29,70.60136,0.5078769,2.392671,2.071138
2013-04-30,49.13997,0.3534926,0.7295634,1.9817
2013-05-01,48.40236,0.3481866,0.6653418,1.893943
2013-05-02,43.5684,0.313413,0.2282175,1.782894
2013-05-03,52.72557,0.3792859,1.03353,1.732937
2013-05-04,73.213,0.526664,2.574707,1.789055
2013-05-05,104.5309,0.7519517,3.402072,1.896589
2013-05-06,89.91542,0.6468143,3.402072,1.996955
2013-05-07,71.35785,0.5133188,2.445752,2.026875
2013-05-08,112.0153,0.8057914,3.402072,2.118554
2013-05-09,99.0429,0.7124736,3.402072,2.204122
2013-05-10,55.73478,0.4009329,1.279074,2.142452
2013-05-11,71.02223,0.5109045,2.422239,2.161105
2013-05-12,89.47392,0.6436383,3.402072,2.243836
2013-05-13,85.198,0.6128791,3.371529,2.319015
2013-05-14,101.6806,0.731448,3.402072,2.391219
2013-05-15,127.959,0.920484,3.402072,2.458609
2013-05-16,122.3018,0.8797885,3.402072,2.521507
2013-05-17,122.4763,0.8810439,3.402072,2.580211
2013-05-18,80.8615,0.5816841,3.089842,2.614187
2013-05-19,135.0424,0.9714388,3.402072,2.666712
2013-05-20,121.7393,0.8757421,3.402072,2.715736
2013-05-21,105.1211,0.7561976,3.402072,2.761492
2013-05-22,58.51041,0.4208996,1.49869,2.677305
2013-05-23,85.90217,0.6179446,3.402072,2.725623
2013-05-24,62.36332,0.4486159,1.793815,2.663502
2013-05-25,69.5187,0.5000887,2.316185,2.640348
2013-05-26,41.36515,0.2975638,0.0184887,2.465557
2013-05-27,42.92317,0.3087715,0.1675353,2.312356
2013-05-28,56.97984,0.4098893,1.378359,2.250089
2013-05-29,90.95029,0.6542587,3.402072,2.326888
2013-05-30,22.63565,0.1628315,0,2.171762
2013-05-31,57.91044,0.4165837,1.451742,2.123761
2013-06-01,20.23778,0.1455822,0,1.982177
2013-06-02,21.04134,0.1513627,0,1.850032
2013-06-03,24.01592,0.1727606,0,1.726696
2013-06-04,49.65005,0.3571619,0.7736231,1.663158
2013-06-05,92.44963,0.6650444,3.402072,1.779086
2013-06-06,95.493,0.6869371,3.402072,1.887285
2013-06-07,100.5179,0.7230845,3.402072,1.988271
2013-06-08,84.24586,0.6060298,3.310261,2.076403
2013-06-09,74.12915,0.5332544,2.637775,2.113828
2013-06-10,64.85109,0.4665119,1.978962,2.104837
2013-06-11,100.1469,0.7204154,3.402072,2.191319
2013-06-12,101.6244,0.7310439,3.402072,2.272036
2013-06-13,109.2122,0.7856276,3.402072,2.347372
2013-06-14,92.5425,0.6657124,3.402072,2.417685
2013-06-15,110.3326,0.7936867,3.402072,2.483311
2013-06-16,116.2007,0.8358996,3.402072,2.544562
2013-06-17,121.0374,0.8706926,3.402072,2.601729
2013-06-18,130.8347,0.9411708,3.402072,2.655085
2013-06-19,130.0464,0.9355001,3.402072,2.704884
2013-06-20,118.2462,0.8506143,3.402072,2.751364
2013-06-21,118.8536,0.8549836,3.402072,2.794744
2013-06-22,124.3889,0.8948023,3.402072,2.835233
2013-06-23,110.5951,0.7955755,3.402072,2.873022
2013-06-24,87.7866,0.6315004,3.402072,2.908292
2013-06-25,41.99975,0.3021288,0.07963779,2.719715
2013-06-26,59.82107,0.430328,1.600293,2.645087
2013-06-27,73.29814,0.5272764,2.580585,2.640787
2013-06-28,92.24173,0.6635488,3.402072,2.691539
2013-06-29,72.82871,0.5238996,2.548133,2.681979
2013-06-30,93.56603,0.6730753,3.402072,2.729985
2013-07-01,122.8346,0.8836213,3.402072,2.774791
2013-07-02,130.4686,0.938537,3.402072,2.81661
2013-07-03,91.08422,0.6552221,3.402072,2.85564
2013-07-04,99.17274,0.7134076,3.402072,2.892069
2013-07-05,85.0626,0.6119051,3.362835,2.923454
2013-07-06,121.5462,0.874353,3.402072,2.955361
2013-07-07,126.7661,0.9119028,3.402072,2.985142
2013-07-08,125.6395,0.9037987,3.402072,3.012937
2013-07-09,129.1162,0.9288085,3.402072,3.03888
2013-07-10,119.4971,0.8596129,3.402072,3.063093
2013-07-11,63.30993,0.4554254,1.864738,2.983202
2013-07-12,105.6624,0.7600917,3.402072,3.011127
2013-07-13,110.4814,0.7947577,3.402072,3.03719
2013-07-14,111.38,0.8012214,3.402072,3.061515
2013-07-15,112.346,0.8081709,3.402072,3.084219
2013-07-16,133.5315,0.9605699,3.402072,3.105409
2013-07-17,135.5305,0.97495,3.402072,3.125187
2013-07-18,136.3438,0.9808007,3.402072,3.143646
2013-07-19,136.1781,0.9796085,3.402072,3.160874
2013-07-20,115.9791,0.8343055,3.402072,3.176954
2013-07-21,139.6562,1.004629,3.402072,3.191962
2013-07-22,140.4316,1.010207,3.402072,3.205969
2013-07-23,142.6296,1.026018,3.402072,3.219043
2013-07-24,128.2709,0.9227278,3.402072,3.231245
2013-07-25,105.6549,0.7600378,3.402072,3.242633
2013-07-26,134.0649,0.9644072,3.402072,3.253263
2013-07-27,127.6387,0.9181801,3.402072,3.263183
2013-07-28,118.5877,0.8530711,3.402072,3.272442
2013-07-29,85.36824,0.6141037,3.38245,3.279776
2013-07-30,108.6975,0.7819245,3.402072,3.287929
2013-07-31,87.64744,0.6304994,3.402072,3.295539
2013-08-01,122.8464,0.8837062,3.402072,3.302641
2013-08-02,120.4845,0.8667158,3.402072,3.30927
2013-08-03,111.2632,0.8003813,3.402072,3.315457
2013-08-04,79.9747,0.5753049,3.031371,3.296517
2013-08-05,99.87853,0.7184848,3.402072,3.303554
2013-08-06,77.58192,0.5580922,2.872026,3.274786
2013-08-07,100.1834,0.7206777,3.402072,3.283272
2013-08-08,81.09708,0.5833788,3.105324,3.271408
2013-08-09,39.19008,0.2819172,1.110223e-15,3.053315
2013-08-10,81.42152,0.5857127,3.12661,3.058201
2013-08-11,79.59119,0.5725461,3.005988,3.05472
2013-08-12,85.44238,0.6146371,3.387203,3.076886
2013-08-13,67.0628,0.482422,2.140322,3.014448
2013-08-14,85.35808,0.6140307,3.381799,3.038938
2013-08-15,91.87621,0.6609194,3.402072,3.063147
2013-08-16,102.4529,0.7370038,3.402072,3.085742
2013-08-17,90.76203,0.6529044,3.402072,3.106831
2013-08-18,88.20439,0.6345058,3.402072,3.126513
2013-08-19,46.35287,0.3334434,0.4835918,2.950319
2013-08-20,53.18156,0.3825661,1.071269,2.825049
2013-08-21,74.2149,0.5338712,2.643658,2.812956
2013-08-22,88.36616,0.6356696,3.402072,2.85223
2013-08-23,54.21813,0.3900228,1.15634,2.739171
2013-08-24,80.75142,0.5808923,3.082601,2.762066
2013-08-25,62.50137,0.4496089,1.804195,2.698208
2013-08-26,71.28198,0.512773,2.440442,2.681024
2013-08-27,62.66491,0.4507854,1.816475,2.623387
2013-08-28,63.05,0.4535556,1.845322,2.571516
2013-08-29,87.96379,0.632775,3.402072,2.626887
2013-08-30,83.03406,0.5973126,3.231822,2.667216
2013-08-31,75.82665,0.5454655,2.753603,2.672975
