time,ppfd,co2,pa_f,PMod_A0_daily_total,PMod_sub_A0_daily_total,pre,soilm_stress,PMod_sub_A0_daily_total_penalised,growing_day,growing_day_filtered,annual_lai_max,annual_fapar_max,Ls_daily,Ls_daily_lagged
2012-12-21,76.09795,426.0181,97008.33,1.640246,1.339237,2.080645,0.5772067,0.7730164,False,False,3.575119,0.8326319,0,0.01246608
2012-12-22,14.7628,430.869,97260.62,0.4144554,0.6209976,2.080645,0.5772067,0.358444,False,False,3.575119,0.8326319,0,0.01163501
2012-12-23,12.0836,408.9212,96470.42,0.3726805,0.5690521,2.080645,0.5772067,0.3284607,True,True,3.575119,0.8326319,0,0.01085934
2012-12-24,27.60163,407.8731,96512.29,0.9419818,1.28105,2.080645,0.5772067,0.7394307,True,True,3.575119,0.8326319,0,0.01013539
2012-12-25,74.45278,397.6015,96050,2.511746,2.483812,2.080645,0.5772067,1.433673,True,True,3.575119,0.8326319,0,0.009459695
2012-12-26,39.95468,399.6821,96497.08,1.324499,1.667106,2.080645,0.5772067,0.9622646,True,True,3.575119,0.8326319,0,0.008829049
2012-12-27,70.8951,402.3365,96219.17,2.327941,1.811846,2.080645,0.5772067,1.04581,True,True,3.575119,0.8326319,0,0.008240446
2012-12-28,96.38533,402.2971,97886.67,2.400398,1.41397,2.080645,0.5772067,0.8161531,False,False,3.575119,0.8326319,0,0.007691083
2012-12-29,104.5895,402.8212,97619.38,3.355283,2.673932,2.080645,0.5772067,1.543412,True,True,3.575119,0.8326319,0,0.007178344
2012-12-30,47.79338,401.0779,97214.58,1.546076,1.80478,2.080645,0.5772067,1.041731,True,True,3.575119,0.8326319,0,0.006699788
2012-12-31,62.62842,397.161,97218.54,2.030015,2.358941,2.080645,0.5772067,1.361597,True,True,3.575119,0.8326319,0,0.006253135
2013-01-01,27.79713,400.3148,96419.38,0.8783075,1.281407,2.274194,0.5772067,0.7396367,True,True,3.402072,0.8175056,0,0.005836259
2013-01-02,38.14587,401.5519,97559.17,1.139357,1.389636,2.274194,0.5772067,0.8021075,True,True,3.402072,0.8175056,0,0.005447175
2013-01-03,16.3642,402.8504,98124.79,0.5282491,0.787557,2.274194,0.5772067,0.4545832,True,True,3.402072,0.8175056,0,0.00508403
2013-01-04,30.277,401.8042,98223.54,1.030767,1.267511,2.274194,0.5772067,0.7316157,True,True,3.402072,0.8175056,0,0.004745095
2013-01-05,21.23555,397.2392,98131.46,0.7150554,1.009658,2.274194,0.5772067,0.5827816,True,True,3.402072,0.8175056,0,0.004428755
2013-01-06,14.22815,401.516,97910,0.462856,0.69177,2.274194,0.5772067,0.3992943,True,True,3.402072,0.8175056,0,0.004133505
2013-01-07,20.5989,400.7525,98133.96,0.6624222,0.9384245,2.274194,0.5772067,0.541665,True,True,3.402072,0.8175056,0,0.003857938
2013-01-08,13.80315,411.0558,97849.17,0.4508358,0.6727881,2.274194,0.5772067,0.3883379,True,True,3.402072,0.8175056,0,0.003600742
2013-01-09,25.4966,408.5573,97399.38,0.8446989,1.127031,2.274194,0.5772067,0.6505298,True,True,3.402072,0.8175056,0,0.003360693
2013-01-10,41.43028,401.5633,96460.42,1.220743,1.220947,2.274194,0.5772067,0.7047387,True,True,3.402072,0.8175056,0,0.003136647
2013-01-11,36.88448,400.4719,96788.96,0.7840599,0.8277936,2.274194,0.5772067,0.4778081,False,False,3.402072,0.8175056,0,0.002927537
2013-01-12,60.75758,405.3967,97238.96,1.190715,0.9882421,2.274194,0.5772067,0.57042,False,False,3.402072,0.8175056,0,0.002732368
2013-01-13,89.5679,411.0956,97327.5,1.765766,0.9960054,2.274194,0.5772067,0.574901,False,False,3.402072,0.8175056,0,0.00255021
2013-01-14,45.29268,415.6506,96950.21,0.9695203,1.038465,2.274194,0.5772067,0.5994089,False,False,3.402072,0.8175056,0,0.002380196
2013-01-15,108.4689,420.5356,96505.62,2.167901,1.149899,2.274194,0.5772067,0.6637297,False,False,3.402072,0.8175056,0,0.002221516
2013-01-16,25.66957,421.101,96412.71,0.52268,0.6800273,2.274194,0.5772067,0.3925163,False,False,3.402072,0.8175056,0,0.002073415
2013-01-17,24.1502,413.341,96815.21,0.4561659,0.6325591,2.274194,0.5772067,0.3651174,False,False,3.402072,0.8175056,0,0.001935187
2013-01-18,35.98135,404.6988,96681.67,0.5345548,0.6563027,2.274194,0.5772067,0.3788223,False,False,3.402072,0.8175056,0,0.001806175
2013-01-19,40.78513,409.9085,95855.62,0.4904164,0.5863287,2.274194,0.5772067,0.3384329,False,False,3.402072,0.8175056,0,0.001685763
2013-01-20,49.33315,417.1194,95619.38,0.8474025,0.8971003,2.274194,0.5772067,0.5178124,False,False,3.402072,0.8175056,5.551115e-17,0.001573379
2013-01-21,41.79025,422.7173,95654.79,0.5849092,0.6936692,2.274194,0.5772067,0.4003905,False,False,3.402072,0.8175056,0,0.001468487
2013-01-22,45.63862,422.095,96188.75,0.4874653,0.6035497,2.274194,0.5772067,0.3483729,False,False,3.402072,0.8175056,0,0.001370588
2013-01-23,46.07,421.4915,96449.58,0.6991105,0.7750946,2.274194,0.5772067,0.4473898,False,False,3.402072,0.8175056,0,0.001279215
2013-01-24,48.4466,416.9117,96785.42,0.6937154,0.6942376,2.274194,0.5772067,0.4007186,False,False,3.402072,0.8175056,0,0.001193934
2013-01-25,84.11048,420.8521,97424.38,0.9546191,0.7383263,2.274194,0.5772067,0.4261669,False,False,3.402072,0.8175056,0,0.001114339
2013-01-26,142.271,416.926,96909.17,2.664301,1.159728,2.274194,0.5772067,0.6694028,False,False,3.402072,0.8175056,0,0.001040049
2013-01-27,65.00715,411.9456,96401.04,1.730718,1.736783,2.274194,0.5772067,1.002483,False,False,3.402072,0.8175056,1.110223e-16,0.0009707129
2013-01-28,132.266,403.9319,96826.88,3.936568,2.638278,2.274194,0.5772067,1.522832,True,True,3.402072,0.8175056,2.220446e-16,0.0009059987
2013-01-29,39.67375,397.8711,96655,1.255683,1.600586,2.274194,0.5772067,0.9238692,True,True,3.402072,0.8175056,1.110223e-16,0.0008455988
2013-01-30,74.19905,394.7729,96316.88,2.597754,3.042367,2.274194,0.5772067,1.756075,True,True,3.402072,0.8175056,0,0.0007892255
2013-01-31,114.7462,396.4052,96559.79,3.624583,2.888518,2.274194,0.5772067,1.667272,True,True,3.402072,0.8175056,1.110223e-16,0.0007366105
2013-02-01,78.24547,414.4915,95915.62,2.478195,2.484863,1.810714,0.5772067,1.43428,True,True,3.402072,0.8175056,0,0.0006875031
2013-02-02,25.4626,407.8708,95373.75,0.7014569,0.9970457,1.810714,0.5772067,0.5755015,True,True,3.402072,0.8175056,0,0.0006416696
2013-02-03,69.41992,399.6927,96682.5,1.773155,1.876126,1.810714,0.5772067,1.082912,False,False,3.402072,0.8175056,0,0.0005988916
2013-02-04,44.67388,400.9329,96216.67,1.292072,1.586674,1.810714,0.5772067,0.9158391,True,False,3.402072,0.8175056,0,0.0005589655
2013-02-05,128.4537,398.2748,95730.62,3.972648,2.466706,1.810714,0.5772067,1.423799,True,False,3.402072,0.8175056,0,0.0005217011
2013-02-06,197.6067,402.2329,95598.33,5.374263,2.6142,1.810714,0.5772067,1.508934,False,False,3.402072,0.8175056,0,0.000486921
2013-02-07,132.0794,406.08,96188.12,3.537361,2.483472,1.810714,0.5772067,1.433477,False,False,3.402072,0.8175056,3.330669e-16,0.0004544596
2013-02-08,90.93045,405.6827,96660.83,2.175506,2.326555,1.810714,0.5772067,1.342903,False,False,3.402072,0.8175056,1.110223e-16,0.0004241623
2013-02-09,148.8686,408.2244,97136.04,3.504857,2.397279,1.810714,0.5772067,1.383725,False,False,3.402072,0.8175056,1.110223e-16,0.0003958848
2013-02-10,157.84,409.2812,97078.12,3.78761,2.748879,1.810714,0.5772067,1.586672,False,False,3.402072,0.8175056,1.110223e-16,0.0003694925
2013-02-11,109.3431,412.2865,96491.67,2.325118,2.089361,1.810714,0.5772067,1.205993,False,False,3.402072,0.8175056,0,0.0003448597
2013-02-12,36.46628,415.8756,96627.29,0.7684722,1.115147,1.810714,0.5772067,0.6436706,False,False,3.402072,0.8175056,0,0.000321869
2013-02-13,40.38775,413.6396,97653.33,0.8701911,1.237193,1.810714,0.5772067,0.7141162,False,False,3.402072,0.8175056,0,0.0003004111
2013-02-14,73.89772,416.1035,97823.75,1.63773,2.011443,1.810714,0.5772067,1.161018,False,False,3.402072,0.8175056,0,0.0002803837
2013-02-15,65.16908,430.5065,97369.58,1.670527,2.134967,1.810714,0.5772067,1.232317,False,False,3.402072,0.8175056,0,0.0002616915
2013-02-16,56.37158,436.5283,97766.04,1.569128,2.05739,1.810714,0.5772067,1.18754,False,False,3.402072,0.8175056,0,0.0002442454
2013-02-17,54.9678,426.8344,97890.83,1.454725,1.92827,1.810714,0.5772067,1.113011,False,False,3.402072,0.8175056,0,0.0002279623
2013-02-18,82.12828,410.5973,97642.29,2.053136,2.350687,1.810714,0.5772067,1.356832,False,False,3.402072,0.8175056,0,0.0002127648
2013-02-19,56.7834,411.1094,96858.12,1.464857,1.909783,1.810714,0.5772067,1.10234,False,False,3.402072,0.8175056,0,0.0001985805
2013-02-20,85.22228,402.3188,97390.62,1.866296,2.041,1.810714,0.5772067,1.178079,False,False,3.402072,0.8175056,1.110223e-16,0.0001853418
2013-02-21,81.52478,405.299,97545,1.413816,1.584988,1.810714,0.5772067,0.9148658,False,False,3.402072,0.8175056,1.110223e-16,0.0001729857
2013-02-22,65.23623,413.5923,97108.75,1.014701,1.273131,1.810714,0.5772067,0.7348598,False,False,3.402072,0.8175056,0,0.0001614533
2013-02-23,70.20575,412.5971,96619.17,1.370223,1.577273,1.810714,0.5772067,0.9104125,False,False,3.402072,0.8175056,0,0.0001506898
2013-02-24,70.38688,419.4871,96741.25,1.899922,2.371241,1.810714,0.5772067,1.368696,False,False,3.402072,0.8175056,0,0.0001406438
2013-02-25,79.31902,419.2958,97470.83,2.274156,2.678901,1.810714,0.5772067,1.546279,True,False,3.402072,0.8175056,1.110223e-16,0.0001312675
2013-02-26,62.36705,417.1443,98322.71,1.67312,2.08743,1.810714,0.5772067,1.204879,False,False,3.402072,0.8175056,0,0.0001225164
2013-02-27,53.94738,409.8208,98513.96,1.419269,1.825344,1.810714,0.5772067,1.053601,False,False,3.402072,0.8175056,0,0.0001143486
2013-02-28,79.14137,410.3156,98139.17,2.291176,2.595314,1.810714,0.5772067,1.498033,True,False,3.402072,0.8175056,0,0.0001067254
2013-03-01,75.20418,402.7917,97708.96,1.983983,2.315954,1.074193,0.5772067,1.336784,False,False,3.402072,0.8175056,0,9.961034e-05
2013-03-02,250.4028,403.1167,97767.92,6.894409,3.531851,1.074193,0.5772067,2.038608,False,False,3.402072,0.8175056,0,9.296965e-05
2013-03-03,106.3019,402.871,97579.79,2.860234,2.988262,1.074193,0.5772067,1.724845,False,False,3.402072,0.8175056,0,8.677167e-05
2013-03-04,358.1345,408.0444,97774.79,10.84744,5.178526,1.074193,0.5772067,2.98908,True,True,3.402072,0.8175056,6.661338e-16,8.098689e-05
2013-03-05,362.7384,403.6812,96992.5,11.44113,6.297644,1.074193,0.5772067,3.635043,True,True,3.402072,0.8175056,0.08658526,0.005847938
2013-03-06,348.4409,416.3442,96278.75,11.44842,7.604755,1.074193,0.5772067,4.389516,True,True,3.402072,0.8175056,0.8723212,0.06361282
2013-03-07,160.6113,419.4327,95993.54,5.348946,6.129314,1.074193,0.5772067,3.537881,True,True,3.402072,0.8175056,1.176836e-14,0.05937197
2013-03-08,81.4436,411.7921,96159.17,2.40453,3.167214,1.074193,0.5772067,1.828138,True,True,3.402072,0.8175056,2.220446e-16,0.05541384
2013-03-09,65.36798,411.124,96027.5,1.763196,2.416958,1.074193,0.5772067,1.395085,False,False,3.402072,0.8175056,0,0.05171958
2013-03-10,163.7827,415.2383,95560.42,5.481687,5.161199,1.074193,0.5772067,2.979079,True,False,3.402072,0.8175056,2.220446e-16,0.04827161
2013-03-11,51.323,407.5129,96046.46,0.8329726,1.195174,1.074193,0.5772067,0.6898628,False,False,3.402072,0.8175056,0,0.0450535
2013-03-12,93.98153,410.0431,95956.04,1.642382,2.070429,1.074193,0.5772067,1.195066,False,False,3.402072,0.8175056,0,0.04204994
2013-03-13,106.669,409.4175,95962.29,1.78941,2.126717,1.074193,0.5772067,1.227556,False,False,3.402072,0.8175056,0,0.03924661
2013-03-14,337.263,412.7902,96442.29,7.258321,3.30974,1.074193,0.5772067,1.910404,False,False,3.402072,0.8175056,2.220446e-16,0.03663017
2013-03-15,241.7549,410.1598,96944.38,4.961995,3.660829,1.074193,0.5772067,2.113055,False,False,3.402072,0.8175056,0,0.03418816
2013-03-16,415.3435,411.1648,97253.12,10.43092,5.350869,1.074193,0.5772067,3.088558,False,False,3.402072,0.8175056,0,0.03190894
2013-03-17,361.9679,404.2967,96453.96,9.582769,6.349794,1.074193,0.5772067,3.665144,False,False,3.402072,0.8175056,0.1198585,0.03777225
2013-03-18,168.1538,404.8408,95405.21,4.750778,5.269425,1.074193,0.5772067,3.041548,True,False,3.402072,0.8175056,0,0.0352541
2013-03-19,107.182,410.95,95302.92,2.526723,3.277579,1.074193,0.5772067,1.891841,False,False,3.402072,0.8175056,0,0.03290383
2013-03-20,278.5713,411.48,96133.33,8.373477,6.767003,1.074193,0.5772067,3.90596,True,False,3.402072,0.8175056,0.3798126,0.05603108
2013-03-21,118.5996,409.7585,96996.04,2.753609,3.516991,1.074193,0.5772067,2.030031,False,False,3.402072,0.8175056,0,0.05229567
2013-03-22,117.8113,407.6885,97502.29,2.427153,2.921434,1.074193,0.5772067,1.686272,False,False,3.402072,0.8175056,0,0.04880929
2013-03-23,405.4288,403.8973,97714.79,6.313973,3.825548,1.074193,0.5772067,2.208132,False,False,3.402072,0.8175056,0,0.04555534
2013-03-24,471.4193,404.3146,97607.29,8.827716,5.084052,1.074193,0.5772067,2.934549,False,False,3.402072,0.8175056,6.661338e-16,0.04251832
2013-03-25,347.3032,402.7781,97238.54,7.173022,5.439303,1.074193,0.5772067,3.139603,False,False,3.402072,0.8175056,2.88658e-15,0.03968376
2013-03-26,407.2618,401.041,96923.54,8.805341,6.422909,1.074193,0.5772067,3.707346,False,False,3.402072,0.8175056,0.1662059,0.04811857
2013-03-27,342.3621,401.8329,96851.04,7.905532,6.572183,1.074193,0.5772067,3.793508,False,False,3.402072,0.8175056,0.2597659,0.0622284
2013-03-28,114.62,407.3119,96655,2.775054,3.983108,1.074193,0.5772067,2.299077,False,False,3.402072,0.8175056,6.661338e-16,0.05807984
2013-03-29,123.2398,410.5412,96150.42,3.184381,4.469517,1.074193,0.5772067,2.579835,False,False,3.402072,0.8175056,0,0.05420785
2013-03-30,211.667,413.4527,96272.08,5.74292,6.698493,1.074193,0.5772067,3.866415,False,False,3.402072,0.8175056,0.3378559,0.07311772
2013-03-31,151.6188,406.9483,96447.71,3.674323,4.67932,1.074193,0.5772067,2.700935,False,False,3.402072,0.8175056,4.440892e-16,0.06824321
2013-04-01,223.2963,401.8894,96592.08,5.346097,5.634799,1.136667,0.5772067,3.252444,False,False,3.402072,0.8175056,0,0.06369366
2013-04-02,253.433,406.9819,96904.58,6.46683,6.961048,1.136667,0.5772067,4.017964,False,False,3.402072,0.8175056,0.4971852,0.09259309
2013-04-03,102.3876,407.3484,97153.96,2.47124,3.536197,1.136667,0.5772067,2.041117,False,False,3.402072,0.8175056,0,0.08642022
2013-04-04,76.01337,408.6804,96860.62,1.870941,2.763475,1.136667,0.5772067,1.595097,False,False,3.402072,0.8175056,2.220446e-16,0.08065887
2013-04-05,76.72737,410.4958,96557.92,2.023976,2.974836,1.136667,0.5772067,1.717096,False,False,3.402072,0.8175056,0,0.07528161
2013-04-06,88.84795,408.8098,97204.79,2.35402,3.331207,1.136667,0.5772067,1.922795,False,False,3.402072,0.8175056,0,0.07026284
2013-04-07,396.038,402.6425,97508.54,11.56688,8.808753,1.136667,0.5772067,5.084471,True,True,3.402072,0.8175056,1.524988,0.1672445
2013-04-08,483.6755,407.4679,96675.21,14.46643,10.69326,1.136667,0.5772067,6.172225,True,True,3.402072,0.8175056,2.451344,0.3195178
2013-04-09,346.3644,415.9687,96159.38,11.16421,10.84521,1.136667,0.5772067,6.259931,True,True,3.402072,0.8175056,2.522076,0.4663551
2013-04-10,227.372,410.8935,96282.71,7.640053,8.99659,1.136667,0.5772067,5.192892,True,True,3.402072,0.8175056,1.621975,0.5433964
2013-04-11,306.8355,404.0485,96140.83,10.56997,11.28377,1.136667,0.5772067,6.513066,True,True,3.402072,0.8175056,2.723437,0.6887325
2013-04-12,199.2906,402.0425,96040,6.947055,8.740506,1.136667,0.5772067,5.045079,True,True,3.402072,0.8175056,1.489456,0.742114
2013-04-13,335.6892,405.9956,97239.38,11.47001,12.3605,1.136667,0.5772067,7.134565,True,True,3.402072,0.8175056,3.202032,0.9061086
2013-04-14,345.8591,415.9029,98165.83,11.73371,13.28624,1.136667,0.5772067,7.668907,True,True,3.402072,0.8175056,3.402072,1.072506
2013-04-15,529.0778,404.2935,97838.54,17.53209,16.96978,1.136667,0.5772067,9.795071,True,True,3.402072,0.8175056,3.402072,1.227811
2013-04-16,328.1327,406.0542,97601.88,10.95209,14.09905,1.136667,0.5772067,8.138069,True,True,3.402072,0.8175056,3.402072,1.372761
2013-04-17,472.9213,419.0452,97831.25,15.77129,17.29521,1.136667,0.5772067,9.98291,True,True,3.402072,0.8175056,3.402072,1.508049
2013-04-18,417.721,409.4462,97302.5,12.63469,15.21698,1.136667,0.5772067,8.783342,True,True,3.402072,0.8175056,3.402072,1.634317
2013-04-19,248.8146,410.8451,97775.21,8.383464,10.3993,1.136667,0.5772067,6.002547,True,True,3.402072,0.8175056,2.313009,1.679563
2013-04-20,184.844,403.6171,98260.42,6.171339,8.008528,1.136667,0.5772067,4.622576,True,True,3.402072,0.8175056,1.097677,1.640771
2013-04-21,476.0383,410.7525,97552.29,16.13185,14.49989,1.136667,0.5772067,8.369437,True,True,3.402072,0.8175056,3.402072,1.758191
2013-04-22,328.8726,419.1073,97185.21,11.65828,13.1781,1.136667,0.5772067,7.606489,True,True,3.402072,0.8175056,3.402072,1.867783
2013-04-23,488.6059,412.4225,97602.92,16.41239,16.32541,1.136667,0.5772067,9.423135,True,True,3.402072,0.8175056,3.402072,1.970069
2013-04-24,531.55,414.4462,98111.25,17.85137,17.42089,1.136667,0.5772067,10.05545,True,True,3.402072,0.8175056,3.402072,2.065536
2013-04-25,439.2145,408.3656,97959.58,14.38129,16.93488,1.136667,0.5772067,9.774925,True,True,3.402072,0.8175056,3.402072,2.154638
2013-04-26,498.3563,405.219,96710.83,15.01117,16.84804,1.136667,0.5772067,9.724803,True,True,3.402072,0.8175056,3.402072,2.2378
2013-04-27,87.37405,401.4227,96364.58,3.004807,4.464919,1.136667,0.5772067,2.577181,True,True,3.402072,0.8175056,0,2.088614
2013-04-28,233.1903,403.2458,97131.25,7.693653,8.726193,1.136667,0.5772067,5.036817,True,True,3.402072,0.8175056,1.481983,2.048172
2013-04-29,262.2577,420.734,97345,9.165046,10.56806,1.136667,0.5772067,6.099957,True,True,3.402072,0.8175056,2.392671,2.071138
2013-04-30,171.5211,419.5902,97796.88,5.996438,7.355585,1.136667,0.5772067,4.245694,True,True,3.402072,0.8175056,0.7295634,1.9817
2013-05-01,144.4452,396.7258,97913.54,5.048949,7.245176,3.596774,0.5772067,4.181964,True,True,3.402072,0.8175056,0.6653418,1.893943
2013-05-02,129.5247,404.8535,97540,4.68637,6.521597,3.596774,0.5772067,3.76431,True,True,3.402072,0.8175056,0.2282175,1.782894
2013-05-03,186.0178,406.8888,97328.96,6.451326,7.892301,3.596774,0.5772067,4.555489,True,True,3.402072,0.8175056,1.03353,1.732937
2013-05-04,242.2436,413.8781,97420,8.461088,10.95899,3.596774,0.5772067,6.325603,True,True,3.402072,0.8175056,2.574707,1.789055
2013-05-05,522.8138,410.8692,97923.54,17.54106,15.64685,3.596774,0.5772067,9.031466,True,True,3.402072,0.8175056,3.402072,1.896589
2013-05-06,394.7273,409.2494,97718.33,13.6034,13.45912,3.596774,0.5772067,7.768692,True,True,3.402072,0.8175056,3.402072,1.996955
2013-05-07,222.598,400.9735,97259.17,8.008268,10.6813,3.596774,0.5772067,6.165319,True,True,3.402072,0.8175056,2.445752,2.026875
2013-05-08,511.6847,422.4156,97134.17,17.22953,16.76716,3.596774,0.5772067,9.678119,True,True,3.402072,0.8175056,3.402072,2.118554
2013-05-09,359.1858,409.9727,97107.71,12.19588,14.82537,3.596774,0.5772067,8.557306,True,True,3.402072,0.8175056,3.402072,2.204122
2013-05-10,160.9416,424.2406,97068.75,5.877315,8.342739,3.596774,0.5772067,4.815485,True,True,3.402072,0.8175056,1.279074,2.142452
2013-05-11,225.431,416.6046,97187.71,7.891117,10.63106,3.596774,0.5772067,6.136321,True,True,3.402072,0.8175056,2.422239,2.161105
2013-05-12,435.7504,397.8315,97047.92,14.85379,13.39303,3.596774,0.5772067,7.730547,True,True,3.402072,0.8175056,3.402072,2.243836
2013-05-13,470.421,399.5758,97217.29,16.02659,12.75298,3.596774,0.5772067,7.361107,True,True,3.402072,0.8175056,3.371529,2.319015
2013-05-14,486.3466,408.3011,96881.46,16.48493,15.2202,3.596774,0.5772067,8.785203,True,True,3.402072,0.8175056,3.402072,2.391219
2013-05-15,681.428,399.9383,96240.83,21.32987,19.15372,3.596774,0.5772067,11.05566,True,True,3.402072,0.8175056,3.402072,2.458609
2013-05-16,566.3129,408.339,95818.75,18.59231,18.30692,3.596774,0.5772067,10.56688,True,True,3.402072,0.8175056,3.402072,2.521507
2013-05-17,537.4537,394.5448,95776.25,17.59461,18.33304,3.596774,0.5772067,10.58195,True,True,3.402072,0.8175056,3.402072,2.580211
2013-05-18,300.2927,421.1644,96494.58,10.64505,12.10387,3.596774,0.5772067,6.986433,True,True,3.402072,0.8175056,3.089842,2.614187
2013-05-19,692.7951,414.1044,96505.62,22.45843,20.214,3.596774,0.5772067,11.66766,True,True,3.402072,0.8175056,3.402072,2.666712
2013-05-20,579.6996,404.2194,96745.42,19.75324,18.22272,3.596774,0.5772067,10.51828,True,True,3.402072,0.8175056,3.402072,2.715736
2013-05-21,418.5689,405.2208,96772.5,14.28592,15.7352,3.596774,0.5772067,9.082462,True,True,3.402072,0.8175056,3.402072,2.761492
2013-05-22,181.5834,398.942,96387.92,6.328303,8.758212,3.596774,0.5772067,5.055299,True,True,3.402072,0.8175056,1.49869,2.677305
2013-05-23,426.5564,407.5379,96518.75,14.07611,12.85839,3.596774,0.5772067,7.421948,True,True,3.402072,0.8175056,3.402072,2.725623
2013-05-24,243.7201,407.3654,96666.88,8.154806,9.334942,3.596774,0.5772067,5.388191,True,True,3.402072,0.8175056,1.793815,2.663502
2013-05-25,318.4708,394.8192,96610.83,10.94422,10.406,3.596774,0.5772067,6.006415,True,True,3.402072,0.8175056,2.316185,2.640348
2013-05-26,139.3864,398.7827,96069.38,4.671838,6.191801,3.596774,0.5772067,3.573949,True,True,3.402072,0.8175056,0.0184887,2.465557
2013-05-27,126.5712,398.7729,96325,4.567336,6.425014,3.596774,0.5772067,3.708562,True,True,3.402072,0.8175056,0.1675353,2.312356
2013-05-28,183.2128,389.2656,96156.67,6.491793,8.529107,3.596774,0.5772067,4.923058,True,True,3.402072,0.8175056,1.378359,2.250089
2013-05-29,342.995,387.8252,95861.46,11.99961,13.61402,3.596774,0.5772067,7.858105,True,True,3.402072,0.8175056,3.402072,2.326888
2013-05-30,61.31135,398.4908,96114.58,2.188868,3.388249,3.596774,0.5772067,1.95572,True,True,3.402072,0.8175056,0,2.171762
2013-05-31,175.352,398.8225,95786.25,6.513689,8.668405,3.596774,0.5772067,5.003462,True,True,3.402072,0.8175056,1.451742,2.123761
2013-06-01,50.35145,402.4742,96356.25,1.911269,3.02932,4.563334,0.5772067,1.748544,True,True,3.402072,0.8175056,0,1.982177
2013-06-02,58.6534,393.0542,97057.92,2.093612,3.149603,4.563334,0.5772067,1.817972,True,True,3.402072,0.8175056,0,1.850032
2013-06-03,70.3086,394.3363,97693.33,2.436876,3.594856,4.563334,0.5772067,2.074975,True,True,3.402072,0.8175056,0,1.726696
2013-06-04,155.4229,400.9723,97610.62,5.603575,7.431938,4.563334,0.5772067,4.289764,True,True,3.402072,0.8175056,0.7736231,1.663158
2013-06-05,731.8891,410.5029,97679.17,24.46722,13.83845,4.563334,0.5772067,7.987648,True,True,3.402072,0.8175056,3.402072,1.779086
2013-06-06,403.7062,409.2806,97802.08,13.82103,14.294,4.563334,0.5772067,8.250595,True,True,3.402072,0.8175056,3.402072,1.887285
2013-06-07,461.9338,422.4404,97739.17,15.29144,15.04617,4.563334,0.5772067,8.684751,True,True,3.402072,0.8175056,3.402072,1.988271
2013-06-08,307.0136,438.5571,97385.42,10.47051,12.61046,4.563334,0.5772067,7.278842,True,True,3.402072,0.8175056,3.310261,2.076403
2013-06-09,288.0314,435.0654,96789.17,10.25315,11.09613,4.563334,0.5772067,6.404758,True,True,3.402072,0.8175056,2.637775,2.113828
2013-06-10,237.3642,398.8435,96709.79,8.421429,9.707327,4.563334,0.5772067,5.603135,True,True,3.402072,0.8175056,1.978962,2.104837
2013-06-11,628.9635,415.5017,97298.54,20.69066,14.99063,4.563334,0.5772067,8.652693,True,True,3.402072,0.8175056,3.402072,2.191319
2013-06-12,653.8979,410.5106,97668.33,19.98473,15.21179,4.563334,0.5772067,8.780348,True,True,3.402072,0.8175056,3.402072,2.272036
2013-06-13,566.8012,392.8754,97381.04,16.42929,16.34759,4.563334,0.5772067,9.435937,True,True,3.402072,0.8175056,3.402072,2.347372
2013-06-14,494.4505,403.2556,97609.58,16.82239,13.85235,4.563334,0.5772067,7.995672,True,True,3.402072,0.8175056,3.402072,2.417685
2013-06-15,578.782,427.6467,97287.08,18.44912,16.51528,4.563334,0.5772067,9.532733,True,True,3.402072,0.8175056,3.402072,2.483311
2013-06-16,601.0854,393.0748,97406.25,19.14186,17.39366,4.563334,0.5772067,10.03974,True,True,3.402072,0.8175056,3.402072,2.544562
2013-06-17,651.0796,421.2929,97423.54,18.91458,18.11765,4.563334,0.5772067,10.45763,True,True,3.402072,0.8175056,3.402072,2.601729
2013-06-18,675.6505,410.3529,97360.83,17.20207,19.58418,4.563334,0.5772067,11.30412,True,True,3.402072,0.8175056,3.402072,2.655085
2013-06-19,688.7635,442.6934,97334.79,15.97403,19.46618,4.563334,0.5772067,11.23601,True,True,3.402072,0.8175056,3.402072,2.704884
2013-06-20,624.0296,392.3376,96984.38,14.44534,17.69985,4.563334,0.5772067,10.21647,True,True,3.402072,0.8175056,3.402072,2.751364
2013-06-21,622.1677,407.1217,97157.92,19.91092,17.79077,4.563334,0.5772067,10.26895,True,True,3.402072,0.8175056,3.402072,2.794744
2013-06-22,615.601,418.5096,97351.67,19.28486,18.61933,4.563334,0.5772067,10.7472,True,True,3.402072,0.8175056,3.402072,2.835233
2013-06-23,453.4699,405.9967,97149.79,14.82494,16.55459,4.563334,0.5772067,9.555419,True,True,3.402072,0.8175056,3.402072,2.873022
2013-06-24,320.77,400.5142,97495.21,10.92458,13.14046,4.563334,0.5772067,7.584762,True,True,3.402072,0.8175056,3.402072,2.908292
2013-06-25,123.3205,392.5823,97655.21,4.546317,6.286791,4.563334,0.5772067,3.628778,True,True,3.402072,0.8175056,0.07963779,2.719715
2013-06-26,214.0929,393.1012,97927.29,7.497233,8.954401,4.563334,0.5772067,5.168541,True,True,3.402072,0.8175056,1.600293,2.645087
2013-06-27,274.8013,403.5271,97949.17,9.555304,10.97173,4.563334,0.5772067,6.332959,True,True,3.402072,0.8175056,2.580585,2.640787
2013-06-28,398.7219,418.2856,97683.54,13.73028,13.80733,4.563334,0.5772067,7.969685,True,True,3.402072,0.8175056,3.402072,2.691539
