,date,kN,nu,lambda,rho,dr,delta,ru,rv,rw,hs,hn,tau_o,tau,PPFD,sf,Rnl,Ho,Hn,Hnn,s,lv,Patm,pw,gamma,Econ,Cn,rx,hi,EET,PET,AET
2236,2014-02-14,365.0,41.88597,324.88597,0.987444,1.025592,-13.227032,-0.161312,0.690387,82.754248,76.487646,65.014997,0.785706,0.207663,7.191064,0.039931,10.782385,17.499761,0.671133,-0.565075,41.366531,2.503748,0.816609,999.794631,52.661511,0.175748,0.009931,0.000633,50.222499,0.205362,0.205362,0.060592
2237,2014-02-15,365.0,42.897174,325.897174,0.987638,1.025189,-12.887179,-0.157239,0.691338,82.173203,76.853517,65.056048,0.785706,0.211488,7.423035,0.043492,11.03751,17.737521,0.66849,-0.577352,41.366531,2.503748,0.816609,999.794631,52.661511,0.175748,0.010147,0.000633,50.269836,0.204553,0.204553,0.060298
2238,2014-02-16,365.0,43.907977,326.907977,0.987836,1.024779,-12.543847,-0.153118,0.692273,290.972768,77.221576,67.192056,0.785706,0.460751,16.391074,0.381372,33.530907,17.977893,2.588254,-1.734157,35.751258,2.509631,0.816609,999.550981,52.538058,0.161424,0.027993,0.000581,53.313032,0.76277,0.76277,0.197821
2239,2014-02-17,365.0,44.918373,327.918373,0.988037,1.024362,-12.19715,-0.148951,0.693192,170.307998,77.591707,60.814044,0.785706,0.441621,15.922758,0.350119,32.202075,18.220785,1.154074,-1.710184,38.470662,2.506675,0.816609,999.684909,52.600019,0.168574,0.028829,0.000607,47.830618,0.346758,0.346758,0.095623
2240,2014-02-18,365.0,45.928353,328.928353,0.988242,1.023938,-11.847204,-0.144739,0.694095,97.928969,77.963795,65.293702,0.785706,0.258721,9.453864,0.093084,14.235861,18.466105,0.807848,-0.739994,38.470662,2.506675,0.816609,999.684909,52.600019,0.168574,0.012474,0.000607,51.215386,0.242729,0.242729,0.066985
2241,2014-02-19,365.0,46.937912,329.937912,0.98845,1.023506,-11.494125,-0.140485,0.694979,136.796099,78.337731,64.656695,0.785706,0.363799,13.471756,0.230631,21.476272,18.713758,1.100042,-1.117573,28.563809,2.51868,0.816609,998.993908,52.349298,0.140301,0.01568,0.000505,53.420547,0.303638,0.303638,0.063582
2242,2014-02-20,365.0,47.947041,330.947041,0.988662,1.023068,-11.138026,-0.136188,0.695844,111.365579,78.713408,65.230481,0.785706,0.305119,11.44968,0.149891,17.300507,18.963653,0.918573,-0.896376,33.199343,2.512617,0.816609,999.39187,52.47562,0.154317,0.013833,0.000556,52.577797,0.265202,0.265202,0.063959
2243,2014-02-21,365.0,48.955735,331.955735,0.988877,1.022622,-10.779024,-0.131851,0.696688,312.240746,79.090725,68.232944,0.785706,0.508135,19.321335,0.461644,39.499807,19.215693,2.914001,-2.015208,37.089471,2.508149,0.816609,999.621031,52.569098,0.164995,0.03325,0.000594,53.823361,0.867246,0.867246,0.231356
2244,2014-02-22,365.0,49.963986,332.963986,0.989096,1.022171,-10.417232,-0.127476,0.697512,344.50413,79.469582,70.728822,0.785706,0.481112,18.535701,0.415377,35.39126,19.469784,3.545845,-1.781532,34.454912,2.51112,0.816609,999.474637,52.506899,0.157864,0.028124,0.000568,56.464987,1.034454,1.034454,0.258142
2245,2014-02-23,365.0,50.971789,333.971789,0.989317,1.021712,-10.052764,-0.123062,0.698314,523.035356,79.849883,68.901248,0.785706,0.690715,26.96102,0.804055,67.112867,19.72583,5.023154,-3.401032,44.448208,2.50085,0.816609,999.881063,52.722538,0.182929,0.062215,0.000659,52.48395,1.563675,1.563675,0.486438
2246,2014-02-24,365.0,51.979136,334.979136,0.989542,1.021248,-9.685735,-0.118613,0.699092,175.999649,80.231538,60.076482,0.785706,0.485285,19.190032,0.422439,40.501871,19.983736,1.162819,-2.13135,49.440455,2.496556,0.816609,999.968924,52.970548,0.193378,0.041216,0.000696,45.119497,0.370512,0.370512,0.124807
2247,2014-02-25,365.0,52.986023,335.986023,0.98977,1.020777,-9.316256,-0.114129,0.699847,190.824714,80.614457,59.467265,0.785706,0.527573,21.133326,0.495691,46.067904,20.243406,1.226927,-2.426247,49.440455,2.496556,0.816609,999.968924,52.970548,0.193378,0.046918,0.000696,44.631982,0.390939,0.390939,0.131999
2248,2014-02-26,365.0,53.992443,336.992443,0.990001,1.020301,-8.944441,-0.109612,0.700577,432.313013,80.998555,66.454682,0.785706,0.706762,28.67672,0.836371,73.601631,20.504743,3.776698,-3.751333,53.029959,2.493728,0.816609,1000.000813,53.113388,0.200345,0.075156,0.000721,48.806019,1.220981,1.220981,0.437135
2249,2014-02-27,365.0,54.998389,337.998389,0.990236,1.019819,-8.570403,-0.105063,0.701282,259.4847,81.38375,73.101564,0.785706,0.363818,14.951111,0.230659,25.63264,20.767651,2.932483,-1.264014,47.725402,2.49798,0.816609,999.945071,52.89268,0.189893,0.024003,0.000684,54.641595,0.927346,0.927346,0.306286
2250,2014-02-28,365.0,56.003858,339.003858,0.990472,1.019331,-8.194252,-0.100484,0.701961,177.139569,81.769962,62.250202,0.785706,0.493173,20.524953,0.43587,40.096763,21.032034,1.296476,-2.074952,44.448208,2.50085,0.816609,999.881063,52.722538,0.182929,0.037957,0.000659,47.659842,0.403585,0.403585,0.125248
2251,2014-03-01,365.0,57.008843,340.008843,0.990712,1.018838,-7.816102,-0.095877,0.702613,105.037074,82.157114,67.544831,0.785706,0.299252,12.611717,0.142334,18.118246,21.297795,0.961841,-0.913724,41.366531,2.503748,0.816609,999.794631,52.661511,0.175748,0.016059,0.000633,52.265917,0.294317,0.294317,0.086076
2252,2014-03-02,365.0,58.013338,341.013338,0.990955,1.018339,-7.436061,-0.091242,0.703237,53.042972,82.545134,69.473442,0.785706,0.157851,6.735878,0.003059,8.239831,21.564837,0.524573,-0.41105,42.883546,2.502295,0.816609,999.840702,52.692082,0.179339,0.007372,0.000646,53.309696,0.161921,0.161921,0.048826
2253,2014-03-03,365.0,59.017339,342.017339,0.9912,1.017835,-7.054241,-0.086581,0.703833,87.80957,82.933949,67.816872,0.785706,0.267957,11.576607,0.103823,15.732316,21.833065,0.814301,-0.789418,44.448208,2.50085,0.816609,999.881063,52.722538,0.182929,0.014441,0.000659,51.728342,0.253487,0.253487,0.078728
2254,2014-03-04,365.0,60.020841,343.020841,0.991448,1.017326,-6.670751,-0.081896,0.7044,388.562042,83.323491,69.58802,0.785706,0.661729,28.941517,0.74653,63.637242,22.102383,3.866186,-3.160829,46.061744,2.499411,0.816609,999.915818,52.810115,0.186409,0.058921,0.000671,52.590901,1.213155,1.213155,0.388559
2255,2014-03-05,365.0,61.023839,344.023839,0.991698,1.016813,-6.285702,-0.077188,0.704938,108.946902,83.713694,65.713154,0.785706,0.33831,14.977373,0.194465,23.179134,22.372694,0.928866,-1.169981,49.440455,2.496556,0.816609,999.968924,52.970548,0.193378,0.022625,0.000696,49.128758,0.295967,0.295967,0.099937
2256,2014-03-06,365.0,62.026328,345.026328,0.991951,1.016295,-5.899201,-0.07246,0.705446,100.52437,84.104494,67.195895,0.785706,0.311597,13.961957,0.158352,20.201211,22.643903,0.911338,-1.010803,47.725402,2.49798,0.816609,999.945071,52.89268,0.189893,0.019194,0.000684,50.128847,0.288195,0.288195,0.096538
2257,2014-03-07,365.0,63.028305,346.028305,0.992206,1.015772,-5.511358,-0.067711,0.705923,411.983674,84.495828,70.467282,0.785706,0.705801,32.005269,0.834427,69.341401,22.915915,4.249087,-3.410093,44.448208,2.50085,0.816609,999.881063,52.722538,0.182929,0.062381,0.000659,53.184252,1.322713,1.322713,0.419802
2258,2014-03-08,365.0,64.029763,347.029763,0.992463,1.015246,-5.122279,-0.062944,0.706369,233.083357,84.887637,57.06718,0.785706,0.7254,33.28548,0.874315,74.837815,23.188635,1.348542,-3.902329,49.440455,2.496556,0.816609,999.968924,52.970548,0.193378,0.075463,0.000696,42.60029,0.429689,0.429689,0.147314
2259,2014-03-09,365.0,65.030701,348.030701,0.992723,1.014715,-4.732072,-0.05816,0.706784,204.135238,85.279863,75.181061,0.785706,0.350414,16.268525,0.21144,25.029122,23.461969,2.504325,-1.198322,53.029959,2.493728,0.816609,1000.000813,53.113388,0.200345,0.024008,0.000721,54.358401,0.809632,0.809632,0.295167
2260,2014-03-10,365.0,66.031112,349.031112,0.992984,1.01418,-4.340845,-0.053362,0.707167,114.704893,85.672449,68.370109,0.785706,0.357367,16.784986,0.221356,23.779133,23.735823,1.092505,-1.17425,41.366531,2.503748,0.816609,999.794631,52.661511,0.175748,0.020637,0.000633,51.18948,0.334299,0.334299,0.106037
2261,2014-03-11,365.0,67.030995,350.030995,0.993248,1.013642,-3.948703,-0.048549,0.707518,482.988621,86.065342,72.795495,0.785706,0.827663,39.32326,1.0,77.627337,24.010103,5.445767,-3.745553,38.470662,2.506675,0.816609,999.684909,52.600019,0.168574,0.06314,0.000607,55.168165,1.636259,1.636259,0.48888
2262,2014-03-12,365.0,68.030344,351.030344,0.993514,1.013099,-3.555752,-0.043724,0.707836,598.584432,86.458487,75.144505,0.785706,0.867077,41.66703,1.0,82.456384,24.284718,7.344921,-3.92499,46.061744,2.499411,0.816609,999.915818,52.810115,0.186409,0.073165,0.000671,54.683865,2.304733,2.304733,0.79519
2263,2014-03-13,365.0,69.029158,352.029158,0.993781,1.012554,-3.162097,-0.038889,0.708122,614.332406,86.851833,75.324518,0.785706,0.83756,40.704138,1.0,86.319621,24.559575,7.588924,-4.096998,53.029959,2.493728,0.816609,1000.000813,53.113388,0.200345,0.082081,0.000721,53.113651,2.453448,2.453448,0.93697
2264,2014-03-14,365.0,70.027432,353.027432,0.994051,1.012005,-2.767843,-0.034044,0.708374,137.096152,87.24533,66.965063,0.785706,0.431064,21.18366,0.333175,33.333189,24.834583,1.236448,-1.644114,47.725402,2.49798,0.816609,999.945071,52.89268,0.189893,0.031221,0.000684,48.865994,0.391005,0.391005,0.137346
2265,2014-03-15,365.0,71.025163,354.025163,0.994322,1.011454,-2.373095,-0.029192,0.708593,436.27873,87.638928,72.578417,0.785706,0.751428,37.336201,0.928024,79.822098,25.109651,4.887569,-3.82509,51.2082,2.495138,0.816609,999.987473,53.044019,0.196863,0.075302,0.000709,51.831216,1.568841,1.568841,0.581986
2266,2014-03-16,365.0,72.022348,355.022348,0.994595,1.010899,-1.977956,-0.024333,0.708779,507.75454,88.032579,74.765224,0.785706,0.738799,37.110792,0.901861,82.213621,25.38469,6.155917,-3.88952,60.88443,2.488154,0.816609,1000.003891,53.355378,0.214195,0.083312,0.000771,51.109846,2.044152,2.044152,0.0
2267,2014-03-17,365.0,73.018986,356.018986,0.994869,1.010342,-1.582529,-0.01947,0.708931,146.871227,88.426236,71.251622,0.785706,0.441685,22.426665,0.350223,30.606412,25.659611,1.567044,-1.470343,33.199343,2.512617,0.816609,999.39187,52.47562,0.154317,0.02269,0.000556,54.970529,0.452423,0.452423,0.123326
2268,2014-03-18,365.0,74.015073,357.015073,0.995145,1.009782,-1.186918,-0.014604,0.70905,452.795432,88.819853,76.015296,0.785706,0.765785,39.29919,0.958,70.974481,25.934326,5.736981,-3.323331,33.199343,2.512617,0.816609,999.39187,52.47562,0.154317,0.051285,0.000556,58.437768,1.656331,1.656331,0.451726
2269,2014-03-19,365.0,75.010606,358.010606,0.995422,1.00922,-0.791224,-0.009735,0.709134,520.548435,89.213382,77.378385,0.785706,0.747386,38.760843,0.919629,75.593229,26.208747,6.91083,-3.508015,44.448208,2.50085,0.816609,999.881063,52.722538,0.182929,0.064172,0.000659,55.801197,2.151296,2.151296,0.744782
2270,2014-03-20,365.0,76.005584,359.005584,0.9957,1.008656,-0.39555,-0.004867,0.709185,436.222619,89.606781,80.588034,0.785706,0.590319,30.935142,0.609707,48.467528,26.482789,6.436582,-2.207617,34.454912,2.51112,0.816609,999.474637,52.506899,0.157864,0.03485,0.000568,61.343573,1.877789,1.877789,0.527108
2271,2014-03-21,365.0,77.000005,5e-06,0.99598,1.00809,2e-06,0.0,0.709202,534.640087,90.000002,80.440824,0.785706,0.70729,37.447806,0.837439,62.966934,26.756366,7.851811,-2.864294,33.199343,2.512617,0.816609,999.39187,52.47562,0.154317,0.044201,0.000556,61.764681,2.266906,2.266906,0.614627
2272,2014-03-22,365.0,77.993866,0.993866,0.99626,1.007522,0.395332,0.004864,0.709185,600.459685,90.393002,80.028026,0.785706,0.787623,42.126593,1.0,76.661528,27.029394,8.701793,-3.487537,37.089471,2.508149,0.816609,999.621031,52.569098,0.164995,0.057543,0.000594,60.1432,2.589771,2.589771,0.769687
2273,2014-03-23,365.0,78.987167,1.987167,0.996542,1.006952,0.790339,0.009725,0.709134,234.462748,90.785737,65.72174,0.785706,0.714548,38.60328,0.852168,70.643206,27.301789,2.011611,-3.443625,44.448208,2.50085,0.816609,999.881063,52.722538,0.182929,0.062994,0.000659,48.165989,0.626201,0.626201,0.213751
2274,2014-03-24,365.0,79.979905,2.979905,0.996825,1.006381,1.184922,0.014579,0.70905,435.723397,91.178162,76.333569,0.785706,0.742883,40.533444,0.910299,79.347625,27.573469,5.581612,-3.6643,53.029959,2.493728,0.816609,1000.000813,53.113388,0.200345,0.073413,0.000721,53.156735,1.804498,1.804498,0.702948
2275,2014-03-25,365.0,80.972079,3.972079,0.997108,1.005809,1.578982,0.019426,0.708932,394.152113,91.570234,80.771757,0.785706,0.569992,31.405649,0.572106,52.468071,27.844353,5.847991,-2.362767,51.2082,2.495138,0.816609,999.987473,53.044019,0.196863,0.046514,0.000709,56.521261,1.877123,1.877123,0.712648
2276,2014-03-26,365.0,81.963688,4.963688,0.997393,1.005235,1.972419,0.024265,0.708781,114.735157,91.961907,75.237984,0.785706,0.354697,19.732753,0.217534,23.50534,28.114361,1.414365,-1.087124,41.366531,2.503748,0.816609,999.794631,52.661511,0.175748,0.019106,0.000633,55.723647,0.432786,0.432786,0.139065
2277,2014-03-27,365.0,82.954732,5.954732,0.997678,1.004661,2.365134,0.029094,0.708598,74.246782,92.353138,78.983834,0.785706,0.234405,13.165381,0.06635,12.21337,28.383413,1.039106,-0.552895,37.089471,2.508149,0.816609,999.621031,52.569098,0.164995,0.009122,0.000594,59.707454,0.309252,0.309252,0.0908
2278,2014-03-28,365.0,83.945208,6.945208,0.997963,1.004086,2.757027,0.033911,0.708381,72.189455,92.743881,78.225918,0.785706,0.237153,13.445497,0.069252,12.88283,28.651432,0.984985,-0.584309,41.366531,2.503748,0.816609,999.794631,52.661511,0.175748,0.010269,0.000633,57.83607,0.301398,0.301398,0.096693
2279,2014-03-29,365.0,84.935118,7.935118,0.998249,1.003511,3.148001,0.038716,0.708132,102.142724,93.134091,75.06451,0.785706,0.3404,19.478899,0.197368,22.596352,28.91834,1.250345,-1.03963,44.448208,2.50085,0.816609,999.881063,52.722538,0.182929,0.019018,0.000659,54.818292,0.389224,0.389224,0.131904
2280,2014-03-30,365.0,85.924459,8.924459,0.998536,1.002935,3.537958,0.043506,0.70785,262.66578,93.523723,82.775751,0.785706,0.464399,26.818774,0.387408,34.808491,29.184062,4.143811,-1.53455,38.470662,2.506675,0.816609,999.684909,52.600019,0.168574,0.025868,0.000607,61.926321,1.245068,1.245068,0.376412
2281,2014-03-31,365.0,86.913232,9.913232,0.998823,1.002358,3.926798,0.04828,0.707537,165.898041,93.912729,70.817557,0.785706,0.556555,32.432005,0.547596,46.577636,29.448522,1.737895,-2.180517,39.895963,2.505208,0.816609,999.742737,52.630824,0.172159,0.03754,0.00062,53.234832,0.527029,0.527029,0.163045
2282,2014-04-01,365.0,87.901437,10.901437,0.99911,1.001782,4.314426,0.053037,0.707192,59.880215,94.301062,79.733213,0.785706,0.204794,12.040546,0.037313,10.723442,29.711648,0.857114,-0.478523,42.883546,2.502295,0.816609,999.840702,52.692082,0.179339,0.008582,0.000646,58.521106,0.264567,0.264567,0.086987
2283,2014-04-02,365.0,88.889074,11.889074,0.999398,1.001206,4.700743,0.057776,0.706816,321.811823,94.688675,82.16785,0.785706,0.575184,34.114882,0.581651,49.589629,29.973367,4.974771,-2.179535,41.366531,2.503748,0.816609,999.794631,52.661511,0.175748,0.038305,0.000633,60.661665,1.522245,1.522245,0.48622
2284,2014-04-03,365.0,89.876143,12.876143,0.999685,1.00063,5.085652,0.062495,0.70641,208.939487,95.075517,67.084327,0.785706,0.719439,43.041341,0.862132,70.528378,30.233607,1.888266,-3.342724,42.883546,2.502295,0.816609,999.840702,52.692082,0.179339,0.059948,0.000646,49.908802,0.582854,0.582854,0.190101
2285,2014-04-04,365.0,90.862644,13.862644,0.999973,1.000055,5.469058,0.067193,0.705973,95.407676,95.461539,77.209798,0.785706,0.330337,19.931897,0.183485,21.321936,30.492298,1.253819,-0.958292,42.883546,2.502295,0.816609,999.840702,52.692082,0.179339,0.017186,0.000646,56.937757,0.387018,0.387018,0.126546
2286,2014-04-05,365.0,91.848578,14.848578,1.00026,0.99948,5.850862,0.071868,0.705507,123.68612,95.846688,74.303905,0.785706,0.430508,26.195083,0.332289,32.496319,30.749372,1.468398,-1.479748,44.448208,2.50085,0.816609,999.881063,52.722538,0.182929,0.027069,0.000659,54.546623,0.457103,0.457103,0.153427
2287,2014-04-06,365.0,92.833946,15.833946,1.000547,0.998906,6.23097,0.076519,0.705012,308.034375,96.230913,82.910116,0.785706,0.555051,34.053607,0.544869,50.374709,31.00476,4.860156,-2.186525,51.2082,2.495138,0.816609,999.987473,53.044019,0.196863,0.043045,0.000709,58.388095,1.560042,1.560042,0.583522
2288,2014-04-07,365.0,93.818749,16.818749,1.000834,0.998334,6.609285,0.081145,0.704488,485.090989,96.614159,83.04239,0.785706,0.7301,45.159706,0.883952,80.759412,31.258395,7.679251,-3.495432,60.88443,2.488154,0.816609,1000.003891,53.355378,0.214195,0.07487,0.000771,55.861345,2.549994,2.549994,0.0
2289,2014-04-08,365.0,94.802987,17.802987,1.001121,0.997762,6.985712,0.085744,0.703937,505.106741,96.99637,84.081364,0.785706,0.70075,43.693482,0.824226,79.974199,31.510213,8.246829,-3.434287,72.086874,2.481337,0.816609,999.900839,53.597002,0.231171,0.079391,0.000832,52.250093,2.820567,2.820567,0.0
2290,2014-04-09,365.0,95.786662,18.786662,1.001407,0.997191,7.360154,0.090315,0.703358,400.430021,97.377489,87.426689,0.785706,0.535895,33.67939,0.510458,48.81023,31.760148,7.207348,-2.052465,54.907078,2.492324,0.816609,1000.009037,53.178937,0.203822,0.041834,0.000734,57.988857,2.346384,2.346384,0.0
2291,2014-04-10,365.0,96.769775,19.769775,1.001693,0.996622,7.732518,0.094858,0.702753,532.422023,97.757457,86.382936,0.785706,0.699662,44.314989,0.822032,74.109217,32.008137,9.290919,-3.128118,56.840928,2.490928,0.816609,1000.012234,53.240943,0.20729,0.064843,0.000746,56.847885,3.04528,3.04528,0.0
2292,2014-04-11,365.0,97.752328,20.752328,1.001978,0.996055,8.102707,0.099369,0.702122,555.315458,98.136214,86.407389,0.785706,0.718122,45.833735,0.859446,79.613,32.254118,9.6886,-3.35277,62.996953,2.486778,0.816609,999.992517,53.408313,0.217627,0.072965,0.000783,55.2542,3.237368,3.237368,0.0
2293,2014-04-12,365.0,98.734322,21.734322,1.002263,0.99549,8.470628,0.103849,0.701465,465.136446,98.513696,88.826996,0.785706,0.592094,38.075875,0.613021,54.983296,32.498029,8.686598,-2.278642,49.440455,2.496556,0.816609,999.968924,52.970548,0.193378,0.044064,0.000696,60.438759,2.767831,2.767831,1.073488
2294,2014-04-13,365.0,99.715759,22.715759,1.002547,0.994926,8.836185,0.108296,0.700785,476.251479,98.889838,89.068679,0.785706,0.606233,39.275117,0.639572,57.000796,32.739811,8.945639,-2.353827,49.440455,2.496556,0.816609,999.968924,52.970548,0.193378,0.045518,0.000696,60.582347,2.85037,2.85037,1.105606
2295,2014-04-14,365.0,100.696642,23.696642,1.00283,0.994365,9.199284,0.112708,0.70008,562.957172,99.264575,88.15998,0.785706,0.717285,46.809759,0.85774,76.10463,32.979404,10.297853,-3.152535,54.907078,2.492324,0.816609,1000.009037,53.178937,0.203822,0.064255,0.000734,58.521598,3.352511,3.352511,0.0
2296,2014-04-15,365.0,101.676973,24.676973,1.003112,0.993806,9.559832,0.117086,0.699353,389.15101,99.637838,91.116658,0.785706,0.487025,32.011836,0.425393,40.260193,33.216751,7.715312,-1.635518,47.725402,2.49798,0.816609,999.945071,52.89268,0.189893,0.031057,0.000684,62.349442,2.439832,2.439832,0.923873
2297,2014-04-16,365.0,102.656753,25.656753,1.003393,0.993249,9.917734,0.121426,0.698603,436.722604,100.009555,90.921568,0.785706,0.546847,36.198231,0.530061,48.122381,33.451795,8.603811,-1.952905,47.725402,2.49798,0.816609,999.945071,52.89268,0.189893,0.037084,0.000684,62.233622,2.720804,2.720804,1.030184
2298,2014-04-17,365.0,103.635986,26.635986,1.003673,0.992695,10.272897,0.125728,0.697833,320.37562,100.379653,92.402958,0.785706,0.401598,26.768441,0.287061,30.90671,33.68448,6.558924,-1.240507,53.029959,2.493728,0.816609,1000.000813,53.113388,0.200345,0.024853,0.000721,61.497369,2.120456,2.120456,0.862454
2299,2014-04-18,365.0,104.614673,27.614673,1.003951,0.992144,10.625227,0.129992,0.697042,462.49163,100.748056,91.330347,0.785706,0.579785,38.909654,0.590144,52.635583,33.914751,9.1917,-2.121621,47.725402,2.49798,0.816609,999.945071,52.89268,0.189893,0.040288,0.000684,62.487018,2.906713,2.906713,1.100453
2300,2014-04-19,365.0,105.592818,28.592818,1.004229,0.991595,10.974631,0.134215,0.696232,588.895163,101.114687,89.670792,0.785706,0.739168,49.93916,0.902622,81.394349,34.142555,11.174428,-3.306248,58.832904,2.489538,0.816609,1000.010491,53.299671,0.210749,0.069679,0.000759,58.298787,3.686878,3.686878,0.0
2301,2014-04-20,365.0,106.570424,29.570424,1.004505,0.99105,11.321017,0.138397,0.695403,587.754537,101.479464,90.641457,0.785706,0.721419,49.061617,0.866174,76.767486,34.367838,11.439152,-3.093706,54.907078,2.492324,0.816609,1000.009037,53.178937,0.203822,0.063056,0.000734,59.835382,3.724066,3.724066,0.0
2302,2014-04-21,365.0,107.547494,30.547494,1.00478,0.990508,11.664291,0.142536,0.694556,474.967742,101.842305,92.079046,0.785706,0.56801,38.879019,0.568473,55.732071,34.590549,9.595656,-2.221871,62.996953,2.486778,0.816609,999.992517,53.408313,0.217627,0.048354,0.000783,58.362617,3.206311,3.206311,0.0
2303,2014-04-22,365.0,108.524031,31.524031,1.005054,0.989969,12.004362,0.146631,0.693693,225.788139,102.203122,90.306364,0.785706,0.428572,29.521441,0.329206,32.270141,34.810637,4.343809,-1.297536,44.448208,2.50085,0.816609,999.881063,52.722538,0.182929,0.023736,0.000659,62.965779,1.352199,1.352199,0.486326
2304,2014-04-23,365.0,109.500038,32.500038,1.005325,0.989434,12.341137,0.150682,0.692814,206.729292,102.561828,91.179433,0.785706,0.399012,27.656928,0.2831,28.20234,35.028052,4.067158,-1.12564,41.366531,2.503748,0.816609,999.794631,52.661511,0.175748,0.019783,0.000633,64.633291,1.244522,1.244522,0.423829
2305,2014-04-24,365.0,110.475519,33.475519,1.005596,0.988902,12.674525,0.154687,0.69192,112.350162,102.918332,93.444224,0.785706,0.228855,15.959961,0.06059,12.708897,35.242745,2.343542,-0.499231,46.061744,2.499411,0.816609,999.915818,52.810115,0.186409,0.009306,0.000671,64.298441,0.735371,0.735371,0.271716
2306,2014-04-25,365.0,111.450478,34.450478,1.005864,0.988374,13.004434,0.158645,0.691013,99.174396,103.272539,94.279062,0.785706,0.205184,14.395259,0.037666,10.620139,35.454669,2.110878,-0.414147,41.366531,2.503748,0.816609,999.794631,52.661511,0.175748,0.007279,0.000633,66.537447,0.645914,0.645914,0.220286
2307,2014-04-26,365.0,112.424918,35.424918,1.006131,0.98785,13.330773,0.162555,0.690092,394.466585,103.624351,93.286372,0.785706,0.571569,40.336487,0.575002,48.517103,35.663775,8.172999,-1.899567,39.895963,2.505208,0.816609,999.742737,52.630824,0.172159,0.032703,0.00062,66.510906,2.478522,2.478522,0.821316
2308,2014-04-27,365.0,113.398844,36.398844,1.006396,0.98733,13.653451,0.166416,0.689161,168.908049,103.97367,92.383214,0.785706,0.355177,25.210304,0.218219,23.268501,35.870018,3.413236,-0.914169,39.895963,2.505208,0.816609,999.742737,52.630824,0.172159,0.015738,0.00062,65.974753,1.035089,1.035089,0.342606
2309,2014-04-28,365.0,114.372259,37.372259,1.006658,0.986815,13.972378,0.170227,0.688218,431.738544,104.320391,93.018447,0.785706,0.631239,45.059042,0.687235,57.847212,36.073353,8.858913,-2.259066,42.883546,2.502295,0.816609,999.840702,52.692082,0.179339,0.040514,0.000646,65.274323,2.734493,2.734493,0.955943
2310,2014-04-29,365.0,115.345167,38.345167,1.006919,0.986304,14.287464,0.173986,0.687266,567.25068,104.66441,92.694579,0.785706,0.738271,52.991975,0.900771,80.3661,36.273734,11.525308,-3.138226,56.840928,2.490928,0.816609,1000.012234,53.240943,0.20729,0.065052,0.000746,60.62249,3.777644,3.777644,0.0
2311,2014-04-30,365.0,116.317574,39.317574,1.007178,0.985797,14.598619,0.177694,0.686305,629.61075,105.005618,93.042635,0.785706,0.757048,54.63546,0.939729,88.942247,36.471119,12.891314,-3.458457,69.715366,2.482687,0.816609,999.930536,53.55284,0.227817,0.078789,0.00082,57.146106,4.384518,4.384518,0.0
2312,2014-05-01,365.0,117.289483,40.289483,1.007435,0.985295,14.905755,0.181348,0.685337,637.196699,105.343903,93.735417,0.785706,0.72221,52.398918,0.867789,87.104379,36.665463,13.264513,-3.365433,82.275411,2.475999,0.816609,999.738747,53.759049,0.244334,0.082229,0.00088,54.615059,4.632226,4.632226,0.0
2313,2014-05-02,365.0,118.2609,41.2609,1.007689,0.984797,15.208781,0.184949,0.684363,674.330281,105.67915,94.642983,0.785706,0.718972,52.436117,0.861179,87.360989,36.856725,14.347166,-3.34924,85.006416,2.47468,0.816609,999.687728,53.796851,0.247553,0.082912,0.000891,54.475521,5.034698,5.034698,0.0
2314,2014-05-03,365.0,119.231828,42.231828,1.007941,0.984305,15.507611,0.188495,0.683383,612.250818,106.011241,97.411265,0.785706,0.60122,44.072075,0.630126,61.4362,37.044864,13.93424,-2.309344,65.171945,2.485408,0.816609,999.976449,53.458715,0.221043,0.051046,0.000796,60.577802,4.684364,4.684364,0.0
2315,2014-05-04,365.0,120.202273,43.202273,1.008191,0.983817,15.802157,0.191985,0.682399,505.93537,106.340058,100.043892,0.785706,0.444033,32.712123,0.354022,36.919351,37.229839,12.241006,-1.361377,56.840928,2.490928,0.816609,1000.012234,53.240943,0.20729,0.02822,0.000746,64.40533,4.012228,4.012228,0.0
2316,2014-05-05,365.0,121.17224,44.17224,1.008438,0.983335,16.092332,0.195418,0.681413,539.883324,106.665475,100.611371,0.785706,0.463751,34.331535,0.386334,37.758393,37.41161,13.216105,-1.384214,49.440455,2.496556,0.816609,999.968924,52.970548,0.193378,0.026768,0.000696,67.199843,4.211079,4.211079,1.641319
2317,2014-05-06,365.0,122.141733,45.141733,1.008683,0.982858,16.378048,0.198793,0.680424,657.719562,106.987367,100.156439,0.785706,0.565491,42.063128,0.563865,51.834678,37.590137,15.908908,-1.901988,51.2082,2.495138,0.816609,999.987473,53.044019,0.196863,0.037443,0.000709,66.370649,5.106537,5.106537,2.037048
2318,2014-05-07,365.0,123.110759,46.110759,1.008925,0.982386,16.659221,0.20211,0.679434,683.291422,107.305606,100.211067,0.785706,0.589047,44.019554,0.607336,55.8,37.765383,16.524354,-2.042537,53.029959,2.493728,0.816609,1000.000813,53.113388,0.200345,0.040921,0.000721,65.988117,5.342213,5.342213,2.172788
